_Id	_UserId	_Name	_Date	_Class	_TagBased
425	184	Autobiographer	2016-08-03T01:57:24.190	3	False
426	185	Autobiographer	2016-08-03T01:57:24.190	3	False
427	178	Precognitive	2016-08-03T01:57:41.600	3	False
428	179	Precognitive	2016-08-03T01:57:41.600	3	False
429	182	Precognitive	2016-08-03T01:57:41.600	3	False
430	181	Precognitive	2016-08-03T01:57:41.600	3	False
431	186	Autobiographer	2016-08-03T02:22:32.310	3	False
432	188	Autobiographer	2016-08-03T03:18:08.993	3	False
433	188	Supporter	2016-08-03T03:18:08.993	3	False
434	104	Supporter	2016-08-03T03:23:09.113	3	False
435	190	Autobiographer	2016-08-03T03:28:09.973	3	False
436	144	Critic	2016-08-03T03:33:09.987	3	False
437	191	Autobiographer	2016-08-03T03:38:09.980	3	False
438	191	Custodian	2016-08-03T03:38:09.980	3	False
439	192	Informed	2016-08-03T03:41:26.677	3	False
440	192	Autobiographer	2016-08-03T03:47:00.090	3	False
441	190	Precognitive	2016-08-03T03:57:35.593	3	False
442	188	Precognitive	2016-08-03T03:57:35.593	3	False
443	193	Autobiographer	2016-08-03T04:02:55.327	3	False
444	196	Autobiographer	2016-08-03T04:33:15.530	3	False
445	197	Autobiographer	2016-08-03T04:33:15.530	3	False
446	196	Supporter	2016-08-03T04:33:15.530	3	False
447	198	Autobiographer	2016-08-03T04:43:15.423	3	False
448	196	Editor	2016-08-03T04:55:37.410	3	False
449	198	Precognitive	2016-08-03T04:57:35.560	3	False
450	199	Autobiographer	2016-08-03T05:05:37.383	3	False
451	201	Autobiographer	2016-08-03T05:15:38.400	3	False
452	202	Autobiographer	2016-08-03T05:20:39.567	3	False
453	70	Student	2016-08-03T05:20:39.567	3	False
454	202	Student	2016-08-03T05:40:48.630	3	False
455	130	Critic	2016-08-03T05:50:48.617	3	False
456	203	Autobiographer	2016-08-03T06:04:22.683	3	False
457	204	Autobiographer	2016-08-03T06:04:22.683	3	False
458	203	Precognitive	2016-08-03T06:04:24.183	3	False
459	204	Precognitive	2016-08-03T06:04:24.183	3	False
460	205	Supporter	2016-08-03T06:34:28.630	3	False
461	207	Autobiographer	2016-08-03T06:39:28.420	3	False
462	138	Supporter	2016-08-03T06:49:36.080	3	False
463	205	Precognitive	2016-08-03T07:14:10.767	3	False
464	207	Precognitive	2016-08-03T07:14:10.767	3	False
465	104	Student	2016-08-03T07:14:10.983	3	False
466	208	Autobiographer	2016-08-03T07:24:10.773	3	False
467	209	Autobiographer	2016-08-03T07:34:13.763	3	False
468	202	Scholar	2016-08-03T07:45:46.383	3	False
469	64	Supporter	2016-08-03T07:45:46.383	3	False
470	210	Autobiographer	2016-08-03T07:55:46.403	3	False
471	210	Supporter	2016-08-03T07:55:46.403	3	False
472	145	Informed	2016-08-03T08:00:20.633	3	False
473	72	Scholar	2016-08-03T08:05:56.690	3	False
474	39	Supporter	2016-08-03T08:05:56.690	3	False
475	72	Custodian	2016-08-03T08:05:56.690	3	False
476	10	Explainer	2016-08-03T08:05:56.690	3	False
477	71	Explainer	2016-08-03T08:05:56.690	3	False
478	130	Explainer	2016-08-03T08:05:56.690	3	False
479	104	Organizer	2016-08-03T08:32:59.803	3	False
480	145	Editor	2016-08-03T08:38:00.907	3	False
481	212	Informed	2016-08-03T08:39:06.907	3	False
482	212	Autobiographer	2016-08-03T08:42:59.807	3	False
483	8	Custodian	2016-08-03T08:42:59.807	3	False
484	198	Supporter	2016-08-03T08:54:14.753	3	False
485	29	Custodian	2016-08-03T08:54:14.753	3	False
486	101	Custodian	2016-08-03T08:54:14.753	3	False
487	101	Custodian	2016-08-03T08:54:14.753	3	False
488	213	Informed	2016-08-03T08:56:57.870	3	False
489	145	Student	2016-08-03T08:59:14.560	3	False
